Academic Year,District ID,District,School ID,School,Subject,Student Group,Grade Level,Number Proficient,Percent Proficient (Level 3 or 4),Number Level 4,Percent Level 4,Number Level 3,Percent Level 3,Number Level 2,Percent Level 2,Number Level 1,Percent Level 1,Number of Participants,Participation Rate
2021-2022,2182,Reynolds SD 7,3989,Salish Ponds Elementary School,English Language Arts,Military-connected,Grade 3,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2182,Reynolds SD 7,3989,Salish Ponds Elementary School,English Language Arts,Students in Foster Care,Grade 4,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2182,Reynolds SD 7,3989,Salish Ponds Elementary School,English Language Arts,Total Population (All Students),Grade 4,5,8.8,--,--,5,8.8,11,19.3,41,71.9,58,93.5
2021-2022,2182,Reynolds SD 7,3989,Salish Ponds Elementary School,English Language Arts,Total Population (All Students),Grade 5,9,19.1,2,4.3,7,14.9,4,8.5,34,72.3,47,85.5
2021-2022,2182,Reynolds SD 7,950,Sweetbriar Elementary School,English Language Arts,Econo. Disadvantaged,Grade 3,18,40.9,10,22.7,8,18.2,10,22.7,16,36.4,44,100
2021-2022,2182,Reynolds SD 7,950,Sweetbriar Elementary School,English Language Arts,Econo. Disadvantaged,Grade 4,19,42.2,8,17.8,11,24.4,8,17.8,18,40,45,97.8
2021-2022,2182,Reynolds SD 7,950,Sweetbriar Elementary School,English Language Arts,Econo. Disadvantaged,Grade 5,25,47.2,11,20.8,14,26.4,11,20.8,17,32.1,53,100
2021-2022,2182,Reynolds SD 7,950,Sweetbriar Elementary School,English Language Arts,Homeless,Grade 4,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2182,Reynolds SD 7,950,Sweetbriar Elementary School,English Language Arts,Military-connected,Grade 4,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2182,Reynolds SD 7,950,Sweetbriar Elementary School,English Language Arts,Students in Foster Care,Grade 5,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2182,Reynolds SD 7,950,Sweetbriar Elementary School,English Language Arts,Total Population (All Students),Grade 3,18,40.9,10,22.7,8,18.2,10,22.7,16,36.4,44,100
2021-2022,2182,Reynolds SD 7,950,Sweetbriar Elementary School,English Language Arts,Total Population (All Students),Grade 4,19,42.2,8,17.8,11,24.4,8,17.8,18,40,45,97.8
2021-2022,2182,Reynolds SD 7,950,Sweetbriar Elementary School,English Language Arts,Total Population (All Students),Grade 5,25,47.2,11,20.8,14,26.4,11,20.8,17,32.1,53,100
2021-2022,2182,Reynolds SD 7,951,Troutdale Elementary School,English Language Arts,Econo. Disadvantaged,Grade 3,15,32.6,7,15.2,8,17.4,12,26.1,19,41.3,46,97.9
2021-2022,2182,Reynolds SD 7,951,Troutdale Elementary School,English Language Arts,Econo. Disadvantaged,Grade 4,25,44.6,10,17.9,15,26.8,13,23.2,18,32.1,56,94.9
2021-2022,2182,Reynolds SD 7,951,Troutdale Elementary School,English Language Arts,Econo. Disadvantaged,Grade 5,37,64.9,18,31.6,19,33.3,13,22.8,7,12.3,57,93.4
2021-2022,2182,Reynolds SD 7,951,Troutdale Elementary School,English Language Arts,Homeless,Grade 3,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2182,Reynolds SD 7,951,Troutdale Elementary School,English Language Arts,Homeless,Grade 4,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2182,Reynolds SD 7,951,Troutdale Elementary School,English Language Arts,Homeless,Grade 5,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2182,Reynolds SD 7,951,Troutdale Elementary School,English Language Arts,Total Population (All Students),Grade 3,15,32.6,7,15.2,8,17.4,12,26.1,19,41.3,46,97.9
2021-2022,2182,Reynolds SD 7,951,Troutdale Elementary School,English Language Arts,Total Population (All Students),Grade 4,25,44.6,10,17.9,15,26.8,13,23.2,18,32.1,56,94.9
2021-2022,2182,Reynolds SD 7,951,Troutdale Elementary School,English Language Arts,Total Population (All Students),Grade 5,37,64.9,18,31.6,19,33.3,13,22.8,7,12.3,57,93.4
2021-2022,2182,Reynolds SD 7,2263,Walt Morey Middle School,English Language Arts,Econo. Disadvantaged,Grade 6,70,35.9,16,8.2,54,27.7,49,25.1,76,39,195,99
2021-2022,2182,Reynolds SD 7,2263,Walt Morey Middle School,English Language Arts,Econo. Disadvantaged,Grade 7,85,50.9,18,10.8,67,40.1,41,24.6,41,24.6,169,99.4
2021-2022,2182,Reynolds SD 7,2263,Walt Morey Middle School,English Language Arts,Econo. Disadvantaged,Grade 8,80,45.5,13,7.4,67,38.1,52,29.5,44,25,176,97.2
2021-2022,2182,Reynolds SD 7,2263,Walt Morey Middle School,English Language Arts,Homeless,Grade 6,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2182,Reynolds SD 7,2263,Walt Morey Middle School,English Language Arts,Homeless,Grade 7,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2182,Reynolds SD 7,2263,Walt Morey Middle School,English Language Arts,Homeless,Grade 8,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2182,Reynolds SD 7,2263,Walt Morey Middle School,English Language Arts,Students in Foster Care,Grade 6,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2182,Reynolds SD 7,2263,Walt Morey Middle School,English Language Arts,Students in Foster Care,Grade 7,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2182,Reynolds SD 7,2263,Walt Morey Middle School,English Language Arts,Students in Foster Care,Grade 8,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2182,Reynolds SD 7,2263,Walt Morey Middle School,English Language Arts,Total Population (All Students),Grade 6,70,35.9,16,8.2,54,27.7,49,25.1,76,39,195,99
2021-2022,2182,Reynolds SD 7,2263,Walt Morey Middle School,English Language Arts,Total Population (All Students),Grade 7,85,50.9,18,10.8,67,40.1,41,24.6,41,24.6,169,99.4
2021-2022,2182,Reynolds SD 7,2263,Walt Morey Middle School,English Language Arts,Total Population (All Students),Grade 8,80,45.5,13,7.4,67,38.1,52,29.5,44,25,176,97.2
2021-2022,2182,Reynolds SD 7,952,Wilkes Elementary School,English Language Arts,Econo. Disadvantaged,Grade 3,12,18.5,4,6.2,8,12.3,7,10.8,46,70.8,66,93
2021-2022,2182,Reynolds SD 7,952,Wilkes Elementary School,English Language Arts,Econo. Disadvantaged,Grade 4,8,11.6,1,1.4,7,10.1,12,17.4,49,71,72,100
2021-2022,2182,Reynolds SD 7,952,Wilkes Elementary School,English Language Arts,Econo. Disadvantaged,Grade 5,30,39,5,6.5,25,32.5,15,19.5,32,41.6,79,98.8
2021-2022,2182,Reynolds SD 7,952,Wilkes Elementary School,English Language Arts,Homeless,Grade 3,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2182,Reynolds SD 7,952,Wilkes Elementary School,English Language Arts,Homeless,Grade 4,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2182,Reynolds SD 7,952,Wilkes Elementary School,English Language Arts,Homeless,Grade 5,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2182,Reynolds SD 7,952,Wilkes Elementary School,English Language Arts,Military-connected,Grade 4,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2182,Reynolds SD 7,952,Wilkes Elementary School,English Language Arts,Military-connected,Grade 5,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2182,Reynolds SD 7,952,Wilkes Elementary School,English Language Arts,Students in Foster Care,Grade 3,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2182,Reynolds SD 7,952,Wilkes Elementary School,English Language Arts,Students in Foster Care,Grade 4,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2182,Reynolds SD 7,952,Wilkes Elementary School,English Language Arts,Students in Foster Care,Grade 5,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2182,Reynolds SD 7,952,Wilkes Elementary School,English Language Arts,Total Population (All Students),Grade 3,12,18.5,4,6.2,8,12.3,7,10.8,46,70.8,66,93
2021-2022,2182,Reynolds SD 7,952,Wilkes Elementary School,English Language Arts,Total Population (All Students),Grade 4,8,11.6,1,1.4,7,10.1,12,17.4,49,71,72,100
2021-2022,2182,Reynolds SD 7,952,Wilkes Elementary School,English Language Arts,Total Population (All Students),Grade 5,30,39,5,6.5,25,32.5,15,19.5,32,41.6,79,98.8
2021-2022,2182,Reynolds SD 7,1365,Woodland Elementary,English Language Arts,Econo. Disadvantaged,Grade 3,14,24.6,3,5.3,11,19.3,11,19.3,32,56.1,57,89.1
2021-2022,2182,Reynolds SD 7,1365,Woodland Elementary,English Language Arts,Econo. Disadvantaged,Grade 4,14,25,8,14.3,6,10.7,13,23.2,29,51.8,56,98.2
2021-2022,2182,Reynolds SD 7,1365,Woodland Elementary,English Language Arts,Econo. Disadvantaged,Grade 5,12,19.4,3,4.8,9,14.5,14,22.6,36,58.1,63,96.9
2021-2022,2182,Reynolds SD 7,1365,Woodland Elementary,English Language Arts,Homeless,Grade 3,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2182,Reynolds SD 7,1365,Woodland Elementary,English Language Arts,Homeless,Grade 4,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2182,Reynolds SD 7,1365,Woodland Elementary,English Language Arts,Homeless,Grade 5,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2182,Reynolds SD 7,1365,Woodland Elementary,English Language Arts,Students in Foster Care,Grade 3,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2182,Reynolds SD 7,1365,Woodland Elementary,English Language Arts,Total Population (All Students),Grade 3,14,24.6,3,5.3,11,19.3,11,19.3,32,56.1,57,89.1
2021-2022,2182,Reynolds SD 7,1365,Woodland Elementary,English Language Arts,Total Population (All Students),Grade 4,14,25,8,14.3,6,10.7,13,23.2,29,51.8,56,98.2
2021-2022,2182,Reynolds SD 7,1365,Woodland Elementary,English Language Arts,Total Population (All Students),Grade 5,12,19.4,3,4.8,9,14.5,14,22.6,36,58.1,63,96.9
2021-2022,1999,Riddle SD 70,304,Riddle Elementary School,English Language Arts,Econo. Disadvantaged,Grade 3,9,32.1,2,7.1,7,25,6,21.4,13,46.4,28,84.8
2021-2022,1999,Riddle SD 70,304,Riddle Elementary School,English Language Arts,Econo. Disadvantaged,Grade 4,11,39.3,6,21.4,5,17.9,8,28.6,9,32.1,28,93.3
2021-2022,1999,Riddle SD 70,304,Riddle Elementary School,English Language Arts,Econo. Disadvantaged,Grade 5,6,31.6,2,10.5,4,21.1,3,15.8,10,52.6,19,90.5
2021-2022,1999,Riddle SD 70,304,Riddle Elementary School,English Language Arts,Econo. Disadvantaged,Grade 6,11,44,2,8,9,36,7,28,7,28,25,92.6
2021-2022,1999,Riddle SD 70,304,Riddle Elementary School,English Language Arts,Homeless,Grade 6,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,1999,Riddle SD 70,304,Riddle Elementary School,English Language Arts,Total Population (All Students),Grade 3,9,32.1,2,7.1,7,25,6,21.4,13,46.4,28,84.8
2021-2022,1999,Riddle SD 70,304,Riddle Elementary School,English Language Arts,Total Population (All Students),Grade 4,11,39.3,6,21.4,5,17.9,8,28.6,9,32.1,28,93.3
2021-2022,1999,Riddle SD 70,304,Riddle Elementary School,English Language Arts,Total Population (All Students),Grade 5,6,31.6,2,10.5,4,21.1,3,15.8,10,52.6,19,90.5
2021-2022,1999,Riddle SD 70,304,Riddle Elementary School,English Language Arts,Total Population (All Students),Grade 6,11,44,2,8,9,36,7,28,7,28,25,92.6
2021-2022,1999,Riddle SD 70,305,Riddle High School,English Language Arts,Econo. Disadvantaged,Grade 7,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,1999,Riddle SD 70,305,Riddle High School,English Language Arts,Econo. Disadvantaged,Grade 8,1,10,--,--,1,10,4,40,5,50,10,38.5
2021-2022,1999,Riddle SD 70,305,Riddle High School,English Language Arts,Econo. Disadvantaged,Grade HS (11),*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,1999,Riddle SD 70,305,Riddle High School,English Language Arts,Homeless,Grade 8,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,1999,Riddle SD 70,305,Riddle High School,English Language Arts,Total Population (All Students),Grade 7,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,1999,Riddle SD 70,305,Riddle High School,English Language Arts,Total Population (All Students),Grade 8,1,10,--,--,1,10,4,40,5,50,10,38.5
2021-2022,1999,Riddle SD 70,305,Riddle High School,English Language Arts,Total Population (All Students),Grade HS (11),*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2188,Riverdale SD 51J,985,Riverdale Grade School,English Language Arts,Military-connected,Grade 5,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2188,Riverdale SD 51J,985,Riverdale Grade School,English Language Arts,Military-connected,Grade 8,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2188,Riverdale SD 51J,985,Riverdale Grade School,English Language Arts,Total Population (All Students),Grade 3,33,86.8,22,57.9,11,28.9,3,7.9,2,5.3,38,97.4
2021-2022,2188,Riverdale SD 51J,985,Riverdale Grade School,English Language Arts,Total Population (All Students),Grade 4,36,94.7,23,60.5,13,34.2,1,2.6,1,2.6,38,97.4
2021-2022,2188,Riverdale SD 51J,985,Riverdale Grade School,English Language Arts,Total Population (All Students),Grade 5,42,89.4,28,59.6,14,29.8,5,10.6,--,--,47,100
2021-2022,2188,Riverdale SD 51J,985,Riverdale Grade School,English Language Arts,Total Population (All Students),Grade 6,34,79.1,20,46.5,14,32.6,7,16.3,2,4.7,43,97.7
2021-2022,2188,Riverdale SD 51J,985,Riverdale Grade School,English Language Arts,Total Population (All Students),Grade 8,37,86,27,62.8,10,23.3,4,9.3,2,4.7,43,91.5
2021-2022,2188,Riverdale SD 51J,1345,Riverdale High School,English Language Arts,Econo. Disadvantaged,Grade HS (11),31,79.5,18,46.2,13,33.3,2,5.1,6,15.4,39,79.6
2021-2022,2188,Riverdale SD 51J,1345,Riverdale High School,English Language Arts,Total Population (All Students),Grade HS (11),31,79.5,18,46.2,13,33.3,2,5.1,6,15.4,39,79.6
2021-2022,2044,Rogue River SD 35,4856,Rivers Edge Academy Charter School,English Language Arts,Econo. Disadvantaged,Grade 3,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2044,Rogue River SD 35,4856,Rivers Edge Academy Charter School,English Language Arts,Econo. Disadvantaged,Grade 4,3,27.3,--,--,3,27.3,4,36.4,4,36.4,11,73.3
2021-2022,2044,Rogue River SD 35,4856,Rivers Edge Academy Charter School,English Language Arts,Econo. Disadvantaged,Grade 5,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2044,Rogue River SD 35,4856,Rivers Edge Academy Charter School,English Language Arts,Econo. Disadvantaged,Grade 6,2,18.2,--,--,2,18.2,5,45.5,4,36.4,11,78.6
2021-2022,2044,Rogue River SD 35,4856,Rivers Edge Academy Charter School,English Language Arts,Econo. Disadvantaged,Grade 7,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2044,Rogue River SD 35,4856,Rivers Edge Academy Charter School,English Language Arts,Econo. Disadvantaged,Grade 8,8,42.1,2,10.5,6,31.6,8,42.1,3,15.8,19,86.4
2021-2022,2044,Rogue River SD 35,4856,Rivers Edge Academy Charter School,English Language Arts,Econo. Disadvantaged,Grade HS (11),9,81.8,5,45.5,4,36.4,2,18.2,--,--,11,64.7
2021-2022,2044,Rogue River SD 35,4856,Rivers Edge Academy Charter School,English Language Arts,Homeless,Grade 4,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2044,Rogue River SD 35,4856,Rivers Edge Academy Charter School,English Language Arts,Military-connected,Grade 6,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2044,Rogue River SD 35,4856,Rivers Edge Academy Charter School,English Language Arts,Total Population (All Students),Grade 3,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2044,Rogue River SD 35,4856,Rivers Edge Academy Charter School,English Language Arts,Total Population (All Students),Grade 4,3,27.3,--,--,3,27.3,4,36.4,4,36.4,11,73.3
2021-2022,2044,Rogue River SD 35,4856,Rivers Edge Academy Charter School,English Language Arts,Total Population (All Students),Grade 5,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2044,Rogue River SD 35,4856,Rivers Edge Academy Charter School,English Language Arts,Total Population (All Students),Grade 6,2,18.2,--,--,2,18.2,5,45.5,4,36.4,11,78.6
2021-2022,2044,Rogue River SD 35,4856,Rivers Edge Academy Charter School,English Language Arts,Total Population (All Students),Grade 7,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2044,Rogue River SD 35,4856,Rivers Edge Academy Charter School,English Language Arts,Total Population (All Students),Grade 8,8,42.1,2,10.5,6,31.6,8,42.1,3,15.8,19,86.4
2021-2022,2044,Rogue River SD 35,4856,Rivers Edge Academy Charter School,English Language Arts,Total Population (All Students),Grade HS (11),9,81.8,5,45.5,4,36.4,2,18.2,--,--,11,64.7
2021-2022,2044,Rogue River SD 35,399,Rogue River Elementary School,English Language Arts,Econo. Disadvantaged,Grade 3,18,40,10,22.2,8,17.8,11,24.4,16,35.6,45,97.8
2021-2022,2044,Rogue River SD 35,399,Rogue River Elementary School,English Language Arts,Econo. Disadvantaged,Grade 4,21,42,8,16,13,26,15,30,14,28,50,82
2021-2022,2044,Rogue River SD 35,399,Rogue River Elementary School,English Language Arts,Econo. Disadvantaged,Grade 5,16,34,3,6.4,13,27.7,6,12.8,25,53.2,47,94
2021-2022,2044,Rogue River SD 35,399,Rogue River Elementary School,English Language Arts,Econo. Disadvantaged,Grade 6,20,34.5,4,6.9,16,27.6,21,36.2,17,29.3,58,96.7
2021-2022,2044,Rogue River SD 35,399,Rogue River Elementary School,English Language Arts,Homeless,Grade 3,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2044,Rogue River SD 35,399,Rogue River Elementary School,English Language Arts,Homeless,Grade 5,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2044,Rogue River SD 35,399,Rogue River Elementary School,English Language Arts,Homeless,Grade 6,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2044,Rogue River SD 35,399,Rogue River Elementary School,English Language Arts,Students in Foster Care,Grade 3,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2044,Rogue River SD 35,399,Rogue River Elementary School,English Language Arts,Students in Foster Care,Grade 5,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2044,Rogue River SD 35,399,Rogue River Elementary School,English Language Arts,Students in Foster Care,Grade 6,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2044,Rogue River SD 35,399,Rogue River Elementary School,English Language Arts,Total Population (All Students),Grade 3,18,40,10,22.2,8,17.8,11,24.4,16,35.6,45,97.8
2021-2022,2044,Rogue River SD 35,399,Rogue River Elementary School,English Language Arts,Total Population (All Students),Grade 4,21,42,8,16,13,26,15,30,14,28,50,82
2021-2022,2044,Rogue River SD 35,399,Rogue River Elementary School,English Language Arts,Total Population (All Students),Grade 5,16,34,3,6.4,13,27.7,6,12.8,25,53.2,47,94
2021-2022,2044,Rogue River SD 35,399,Rogue River Elementary School,English Language Arts,Total Population (All Students),Grade 6,20,34.5,4,6.9,16,27.6,21,36.2,17,29.3,58,96.7
2021-2022,2044,Rogue River SD 35,401,Rogue River Junior/Senior High,English Language Arts,Econo. Disadvantaged,Grade 7,17,35.4,5,10.4,12,25,12,25,19,39.6,48,98
2021-2022,2044,Rogue River SD 35,401,Rogue River Junior/Senior High,English Language Arts,Econo. Disadvantaged,Grade 8,19,36.5,3,5.8,16,30.8,20,38.5,13,25,52,85.2
2021-2022,2044,Rogue River SD 35,401,Rogue River Junior/Senior High,English Language Arts,Econo. Disadvantaged,Grade HS (11),27,71.1,13,34.2,14,36.8,6,15.8,5,13.2,38,90.5
2021-2022,2044,Rogue River SD 35,401,Rogue River Junior/Senior High,English Language Arts,Homeless,Grade 7,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2044,Rogue River SD 35,401,Rogue River Junior/Senior High,English Language Arts,Homeless,Grade 8,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2044,Rogue River SD 35,401,Rogue River Junior/Senior High,English Language Arts,Homeless,Grade HS (11),*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2044,Rogue River SD 35,401,Rogue River Junior/Senior High,English Language Arts,Students in Foster Care,Grade 8,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2044,Rogue River SD 35,401,Rogue River Junior/Senior High,English Language Arts,Students in Foster Care,Grade HS (11),*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2044,Rogue River SD 35,401,Rogue River Junior/Senior High,English Language Arts,Total Population (All Students),Grade 7,17,35.4,5,10.4,12,25,12,25,19,39.6,48,98
2021-2022,2044,Rogue River SD 35,401,Rogue River Junior/Senior High,English Language Arts,Total Population (All Students),Grade 8,19,36.5,3,5.8,16,30.8,20,38.5,13,25,52,85.2
2021-2022,2044,Rogue River SD 35,401,Rogue River Junior/Senior High,English Language Arts,Total Population (All Students),Grade HS (11),27,71.1,13,34.2,14,36.8,6,15.8,5,13.2,38,90.5
2021-2022,2044,Rogue River SD 35,5443,South Valley Academy,English Language Arts,Econo. Disadvantaged,Grade 7,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2044,Rogue River SD 35,5443,South Valley Academy,English Language Arts,Econo. Disadvantaged,Grade 8,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2044,Rogue River SD 35,5443,South Valley Academy,English Language Arts,Econo. Disadvantaged,Grade HS (11),*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2044,Rogue River SD 35,5443,South Valley Academy,English Language Arts,Total Population (All Students),Grade 7,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2044,Rogue River SD 35,5443,South Valley Academy,English Language Arts,Total Population (All Students),Grade 8,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2044,Rogue River SD 35,5443,South Valley Academy,English Language Arts,Total Population (All Students),Grade HS (11),*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2142,Salem-Keizer SD 24J,728,Auburn Elementary School,English Language Arts,Econo. Disadvantaged,Grade 3,9,11.3,4,5,5,6.3,19,23.8,52,65,81,96.4
2021-2022,2142,Salem-Keizer SD 24J,728,Auburn Elementary School,English Language Arts,Econo. Disadvantaged,Grade 4,4,5.1,1,1.3,3,3.8,12,15.4,62,79.5,79,98.8
2021-2022,2142,Salem-Keizer SD 24J,728,Auburn Elementary School,English Language Arts,Econo. Disadvantaged,Grade 5,9,10.6,2,2.4,7,8.2,15,17.6,61,71.8,87,98.9
2021-2022,2142,Salem-Keizer SD 24J,728,Auburn Elementary School,English Language Arts,Homeless,Grade 4,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2142,Salem-Keizer SD 24J,728,Auburn Elementary School,English Language Arts,Homeless,Grade 5,*,*,*,*,*,*,*,*,*,*,*,*
2021-2022,2142,Salem-Keizer SD 24J,728,Auburn Elementary School,English Language Arts,Total Population (All Students),Grade 3,9,11.3,4,5,5,6.3,19,23.8,52,65,81,96.4
